source_id,ra,dec,parallax,phot_g_mean_mag,phot_rp_mean_mag,grvs_mag_nb_transits,teff_gspphot
3436180618004057216,97.98715234961213,31.853578306265423,0.887775787495786,19.287832,18.453436,,
5328221360952941568,131.96610627625645,-49.13775439782,0.13560772538732446,20.626131,19.537487,,
3436180648067269120,98.00424967042213,31.85946385054474,0.5943215073009677,19.639685,19.024456,,
3436180652361869824,97.9974703576963,31.86043521238907,,20.72305,20.09384,,
5328221360953600384,131.97185912977685,-49.12633131403662,,21.052773,19.967197,,
5328697827459193728,131.9803014668563,-48.06741618653914,0.11485332603891232,15.732384,14.745582,,5450.3296
5328697827459194624,131.97318152941045,-48.06668936714302,0.2519083024677065,18.378746,17.40916,,4001.0374
5328697827459195776,131.97086201578227,-48.06728298165543,0.2631853484739771,19.23013,17.92002,,
5328697827459196288,131.97296711345402,-48.07189566862892,0.4172755217706994,18.335207,17.385588,,3725.3064
5328697827459196544,131.97140381472389,-48.07069109529106,1.0636455202097048,15.322272,14.455523,,5086.3374
5328697827459197056,131.97726806923896,-48.07723750553701,0.21724376902051176,18.161428,17.272215,,5026.968
5328697857511687808,131.99159321191064,-48.06160272713631,0.2718144559040971,18.33956,17.575674,,4786.4775
5328697857511695488,131.99316790305906,-48.05467863575774,0.40972013064880436,20.17177,19.212542,,
5328697857511700224,131.99442467112658,-48.050318284236056,0.26895583732058237,19.376347,18.591604,,
5328697857513010560,131.98964349408374,-48.06157350607394,0.5117492369972286,19.50612,18.45467,,
5328697861811016064,131.9979074220908,-48.049014575808386,0.21010001320964644,19.60409,18.79368,,
5328697861811018240,131.99070631660203,-48.04601782366008,0.353348952902978,19.414816,18.546633,,
5328697861811021952,131.99113734844417,-48.051855107257616,,20.344204,,,
5328697861811027840,131.98934597792976,-48.05683605308302,1.0793804613458347,20.018951,18.988188,,
201167338914020736,78.29040721542373,41.70378572595979,,21.03217,19.915829,,
3435539018609078784,96.30140502534765,30.500319214198125,0.7460468875355956,14.647733,14.092361,9,6097.579
3435539018609083136,96.29403725185576,30.488897243742173,0.34335802814494476,14.21236,13.382152,5,
3435539018609083648,96.29129605623385,30.490188940613553,0.287876203123117,16.071756,15.30636,,5060.316
3435539018610060416,96.30397690043193,30.494550366529005,0.03146142513416977,17.66751,17.141724,,5252.88
3435539048673425024,96.2669708855377,30.498940525118748,0.07737740020470239,17.042057,16.493746,,5388.652
3435539048673430272,96.27160243247354,30.504253320078423,0.43871962083373217,18.062384,17.40533,,4789.369
3435539052966891776,96.27614145488661,30.503581573177616,,20.868631,19.725027,,
3435539052968519552,96.26740748833974,30.49685314960864,-0.22411406561765482,20.174227,19.043901,,
3435539052968824448,96.27800797013339,30.49121734150285,0.15670263924518574,17.6279,16.821648,,4296.4834
3435539052968825216,96.27138925607785,30.492830210328908,0.14720493234752796,17.51454,16.851664,,4786.6826
3435539083032910720,96.29139891459572,30.509403251707205,1.3904918922801284,12.185444,11.855418,11,7604.7456
3435539083033167360,96.2857573123605,30.503133528573056,0.38209981591906084,19.493448,18.657875,,
3435539083033170560,96.2830123614917,30.50589924768494,0.5542066264634142,18.777788,18.084457,,4341.3994
3434956341869906304,99.45224215198925,30.339521954583635,0.2928995819895131,20.01135,19.0473,,
4041878857813902208,267.5894566022321,-33.66154855100866,-0.23538883720309373,19.810654,18.486027,,
5327839860483857408,131.511047502521,-50.538036438700935,-0.6974652572804666,19.606777,18.62043,,
5407781197710652160,149.40303975765153,-48.94894711757945,-0.35109633890202785,20.81357,20.182972,,
3434954830041371904,99.29483079453756,30.272886557483105,0.4269266468773745,16.79279,16.208477,,5014.721
4041878857813902720,267.58945580127914,-33.67051370778289,-5.651529642892289,19.95323,18.652555,,
3434954834334537600,99.29745547694189,30.272047944052748,0.6232421321867415,19.122591,18.41436,,
5327839864776189568,131.51128698960107,-50.53738859163998,-1.1250890270514977,20.432423,19.553345,,
4041878857813903744,267.59002122026214,-33.663810420244424,-0.033394070386218916,19.758392,19.360907,,
5407781197710653568,149.40083980571956,-48.963397671604135,1.532087814756281,20.651245,19.3714,,
3434954834335766528,99.30390613708765,30.26966619998471,1.1050937277764008,20.57684,19.755535,,
4041878857813904512,267.59038053799185,-33.66646195374459,0.7408957130647598,19.59515,18.007362,,
5327839864776217472,131.52052532988262,-50.536630529919655,,20.984531,20.345406,,
4041878857813906560,267.59189521470904,-33.66871581413329,,19.590578,,,
3434954834336607360,99.29640613139057,30.27147509751511,0.4310605152738459,16.600466,16.073248,,5391.6997
5407781197710654848,149.40213273007421,-48.96300465212824,,21.02947,19.970726,,
4041878857813907584,267.5927952089309,-33.6687497507871,0.5787637400172619,19.404802,,,
4041796707908209792,266.19400012834654,-34.13431333556468,,20.270885,,,
4041820965837835776,266.68869818344507,-33.78966797559921,-0.5836583752415792,19.692293,,,
5328047431954727680,130.85531131117193,-50.157883226163804,0.6075277810018331,20.24801,19.24345,,
4041796707908212352,266.18565383985305,-34.14747331276862,,20.27188,,,
5328047431954743296,130.8607186434928,-50.15915873176652,-1.802567433395907,20.633076,19.302044,,
4041796707908263552,266.18725302620675,-34.14179598816072,,20.474548,18.766672,,
4041820965837838464,266.6839626692614,-33.79319472942502,0.962721082247589,19.417843,17.77159,,
5328047431954744192,130.8608342956359,-50.15971342784884,1.2965631002215197,20.603098,19.353382,,
4041796707908263680,266.1873315158918,-34.14203257268387,,20.485907,,,
5328047431954751872,130.85597257792415,-50.170825422784034,-0.9101965650058892,20.913288,19.972431,,
4041796707908264064,266.19298590885154,-34.13477126222609,-0.17061432622554096,20.224766,20.472574,,
4041820965837839616,266.6897932640902,-33.78833259054934,-0.4963125771707856,19.163641,17.664371,,
5328047431954760064,130.86352510675925,-50.16353574496616,,21.057392,19.535898,,
4041796707908264960,266.18809485996064,-34.13446728160787,,20.509775,,,
5328047431955896192,130.84981287046995,-50.16539476468376,,21.111141,20.133478,,
4041796707908357248,266.1798601924604,-34.13956461828407,,20.256262,,,
4041820965837840640,266.6868520734711,-33.79040156210875,-0.18274120219878867,20.124584,18.715075,,
5328047431965656192,130.8521085400926,-50.15420892841093,0.31607099083497475,17.820475,16.841114,,8122.004
5328561522360597376,133.8984017231131,-47.96693263359688,-0.5102985245648229,19.296862,18.093134,,
4041834366143339904,266.60652132000513,-33.6594088899539,,20.587833,18.793743,,
4041834366143486464,266.6048592450837,-33.66942826977407,,20.833824,,,
5328561522360603520,133.90208842805123,-47.96207748940777,-0.11795105682717226,19.71756,17.93592,,
4041834366143488512,266.60260323581855,-33.667959625504295,,20.75539,,,
4041834366143489792,266.606896855289,-33.66382355616222,,20.347382,19.547068,,
4041834366143491072,266.6071361444256,-33.662127064602984,,20.918373,,,
5328561522360611200,133.9052973352686,-47.959605969549955,,20.840223,17.639284,,
4041834366143491584,266.6019825156892,-33.664063629238036,,20.743692,,,
4041834366143492480,266.605441393516,-33.66034801142195,0.27230236890118437,20.22143,,,
5328561522365274496,133.90691364958926,-47.96079623154043,0.31468567978058676,19.007215,17.718863,,
4041834366143494016,266.60434800820656,-33.65762678440617,,20.712677,,,
4041834366143622272,266.5952488223692,-33.666840067282095,,20.533796,19.124329,,
5328561522368244352,133.89945535798245,-47.95429426033851,2.114904597280983,16.632984,15.679701,,
4041834366143622656,266.59714121667974,-33.6694840362287,,20.615662,,,
4041834366143624576,266.6054843476406,-33.67582346745744,,20.512094,,,
4041834366192717440,266.6056244146907,-33.67680410696505,0.791539617735845,18.983864,,,
5328561522368246656,133.89929019042168,-47.9621693552256,0.37512277424787266,18.552502,17.458765,,3824.6738
4041834366192724352,266.6115815168867,-33.67020248046462,,19.939508,,,
5328345502686409728,133.13392337428584,-49.299183762911916,-0.3618931910729644,20.285448,19.208673,,
5328345502686411648,133.13199373540576,-49.300677991430305,-0.41308670442588014,20.066874,19.00153,,
5328345502686675200,133.142017014202,-49.30748474813434,-0.31277742186590174,20.459408,19.465181,,
5328345502696343680,133.1496397224084,-49.29579700005241,1.1736538238846563,12.135011,11.860048,10,8982.0625
5328345502696344448,133.14299923667014,-49.29130826562652,0.5839822175521385,16.326078,15.70972,,5688.712
5328345502696347264,133.14832795285875,-49.301959263353474,0.6978411737359391,17.995523,17.06416,,3867.3103
5328345502696347392,133.14129786853087,-49.29687636745846,0.44946900258949674,16.534578,15.423809,,
5328345532750835712,133.15414195049755,-49.28640541716336,0.2542722206348585,18.783148,17.720594,,3847.2104
5328345532751115520,133.16112121212117,-49.29553625430176,0.26118153406288924,19.44447,18.55766,,
5328345532752753408,133.1584698258707,-49.29632427968657,0.44064568855195574,19.5752,18.627056,,
5328345532752753536,133.15921536605666,-49.29194550936603,0.4959011067372567,18.864218,17.850676,,3600.969
5328345537046103296,133.16035348733385,-49.282471511827794,-0.21796207338252016,19.829172,18.812944,,
5328345537046104832,133.16319495369254,-49.28721029632323,0.03233465202814971,19.603682,18.614676,,
5328345537046108544,133.15447748192406,-49.285043046002905,0.08351598224215218,19.520008,18.333275,,
4041847349828600576,267.20997295435126,-33.97342946101568,-3.784301824464758,20.025585,,,
4041847349828600960,267.2100769935374,-33.976361180900504,,19.985012,,,
4041847349828601088,267.21008678906543,-33.96876794424154,-0.6447707181677209,19.509428,18.023783,,
4041847349828601216,267.2097315117737,-33.96689533093472,,19.267939,16.934618,,
4041847349828601728,267.21032270264647,-33.967746853395546,-0.8425179427553071,19.750841,,,
4041847349828602752,267.2103027172984,-33.966112640444905,,20.032337,,,
4041847349828604672,267.21097227290323,-33.96738319335048,0.5993089500272166,19.835424,,,
4041847349828610176,267.2123148987115,-33.96558405144157,,20.342808,,,
4041847349828612608,267.2129247232476,-33.96255481251049,,20.019487,,,
4041847349828614784,267.21409268761175,-33.976292555632334,0.08168370245580277,16.299143,14.9988985,,7291.0063
4041847349828616320,267.2140674948534,-33.969464902638194,,19.983393,,,
4041847349828617088,267.2142335298642,-33.9737929860354,,19.938864,,,
4041847349828620160,267.215008436744,-33.966690313186014,1.9156258773057244,20.256025,,,
4041847349828625408,267.2163971239519,-33.96764672823407,,20.044065,,,
4041847349828629120,267.21750250940505,-33.97240721694573,0.6077667691489583,18.814112,17.361109,,
4041847349828631808,267.2180268123344,-33.970703430558736,0.6794935346412952,19.944548,,,
4041847349828637568,267.219579725363,-33.96920901853675,-0.006740659839315948,19.953632,,,
4041847349828696448,267.21693362449435,-33.96988555877242,-3.7156258231651482,19.450562,17.48008,,
4041807080327532032,266.5991184579877,-34.09913582026312,-0.25534128880530155,19.688917,,,
4041807080327532160,266.599742900907,-34.10935883734791,2.02181268777146,20.006266,,,
4041807080327533824,266.6000459265514,-34.10124563531104,,20.134026,,,
4041807080327535616,266.60060376778426,-34.106003472358225,-2.0002527137224035,19.88523,17.991024,,
4041807080327539456,266.6018463293919,-34.10698713891184,,20.203617,,,
4041807080327541760,266.6025793275943,-34.103470004031536,,20.207495,,,
4041807080327545344,266.60387187056824,-34.10618181384128,0.517037554710193,18.819664,17.639357,,3853.482
4041807080327545856,266.60358435851384,-34.10366356576365,0.5988738080100313,19.989693,,,
4041807080327642496,266.5892995707634,-34.098522113732145,-0.05392850011199596,18.351114,17.190756,,4091.8022
4041807080327657216,266.5962590724903,-34.10263045194259,,20.506779,,,
4041807080327731328,266.58929395605185,-34.10474747737853,,20.006044,,,
4041807080327736832,266.5916607704493,-34.10401323900586,0.47479402761542666,18.235874,17.091936,,3817.6086
4041807084499086080,266.597768236679,-34.11224740024978,,20.379326,,,
4041807084499086464,266.5944454522263,-34.11489841178495,-0.07634241096728922,19.055897,17.257938,,
4041807084499092480,266.59890072265586,-34.10934320800622,,20.23942,,,
4041807084499092864,266.6041051678741,-34.10556153417717,-3.001087837881033,19.373825,,,
4041807084499098368,266.5932644876891,-34.1131292174255,-0.36489622569388697,17.677883,16.495527,,4753.6294
3434954834336608768,99.29497378177126,30.26642090527546,0.3212089876115465,19.451513,18.889416,,
3434954864400369536,99.25358699010502,30.241076544907962,0.7762348396726605,17.248285,16.490383,,4351.8486
3434954864400377088,99.24573585655858,30.245945907512336,0.8785872362453524,18.133345,17.196314,,3645.2437
3434954868696360192,99.24657697084804,30.254017744389962,0.23414752834945943,17.401394,16.854294,,5291.0137
3434954868697201024,99.25167597307075,30.24715615956596,,20.579681,18.982588,,
3434954898760120064,99.26313441292709,30.250737458686068,-0.3169121184524777,18.557417,18.093586,,5731.6646
3434954898760124416,99.25574306302208,30.255037393524454,0.5247430264647618,18.94395,18.20995,,4456.975
3434954898760128384,99.26176699245632,30.258962892667483,-0.15097747367195383,19.483183,18.783724,,
3434954903055707136,99.26733533715382,30.25797390326798,,20.90245,19.6664,,
3434954903056092800,99.26175439541349,30.265368042257723,0.8964820443377379,16.31731,15.626373,,4563.699
3434954933119869440,99.2400724071432,30.26180467545961,-0.5105868338291439,20.025434,19.176853,,
3434954933119869568,99.2379458724065,30.260421481672136,-0.27600720450544314,19.386894,18.912708,,
3434954933120080896,99.23904939910148,30.26117584846922,0.32108503972586333,19.652126,18.933004,,
3434954937413785472,99.23506297840152,30.259047706104177,0.35798019292894073,19.734291,18.687843,,
200908502703631872,75.46727309492617,40.8300810897946,0.7481788783276851,20.061224,19.257982,,
5327839864776231040,131.52523036247186,-50.53435680250339,-0.413335929490308,20.586597,19.513353,,
5327839864776231936,131.52243624865528,-50.539166456202636,-0.07080502177741954,20.731897,19.517456,,
5327839864776240896,131.519803797439,-50.54704658198026,0.7791961500996017,20.110418,19.12839,,
5327839864776255360,131.52765697309903,-50.540278088719475,0.11325200182243303,20.598326,19.530968,,
5327839864779970560,131.52128694032876,-50.53286168711234,0.14509944599865712,20.340006,19.091309,,
5327839864786078208,131.51129344292906,-50.53662672848143,0.3592267850807301,18.672983,17.68734,,3783.8013
5327839864786078720,131.51680388597623,-50.53727177107618,0.5226463625342445,17.356575,16.40084,,9488.341
5327839894839480192,131.5323954168253,-50.530663558956874,0.412071973798134,16.983938,16.09286,,5481.72
5327839894840810496,131.52708900570926,-50.531958672916716,-0.21080352057100687,19.147375,18.120731,,
5327839894840819200,131.54048842229145,-50.527678756731,-0.833407361907323,19.525248,18.56584,,
5327839894840821760,131.53160176383392,-50.527046370752934,0.19315145133902595,20.245148,19.267244,,
5327839894840830080,131.5311271332967,-50.524235526977165,0.34377543444426356,19.059958,18.09252,,
5327839894840832512,131.5315075578627,-50.52236775376984,-0.06499158473910935,19.57039,18.580366,,
5327839899135949056,131.52704308775924,-50.52294638924869,,20.860838,19.835186,,
5327839899135962368,131.5318122015159,-50.519165621863706,-0.27812308194627294,20.257896,19.294113,,
4041878857813907712,267.5925743561846,-33.663775266591784,,19.884539,,,
4041878857813908352,267.59329786247685,-33.677216462922665,1.2246265821092306,19.64272,18.830698,,
4041878857813909376,267.59338038479393,-33.67557577044716,1.8328409120311717,19.145878,17.423801,,
4041878857813909504,267.593327619138,-33.67510498624539,-3.2856404411294697,19.523195,,,
4041878857813909888,267.59338423380655,-33.676132363011384,0.9479416741599372,19.786343,,,
4041878857813910528,267.59347877655625,-33.657077210716864,-1.970728149800388,19.82005,18.796782,,
4041878857813910656,267.5936311951994,-33.66876729853759,0.049155089650691895,19.608757,18.892845,,
4041878857813911296,267.59414865366557,-33.660980808018735,5.056559820767052,19.651602,,,
4041878857813911424,267.59414570149835,-33.65804789133589,-0.7479332545061735,19.66153,18.714735,,
4041878857813911936,267.59469066576975,-33.67443660736592,1.7796746437494044,19.508835,,,
4041878857813912448,267.5947030306673,-33.65918369223398,0.22718291813991848,19.734379,19.015024,,
4041878857813912960,267.5950791596981,-33.67010219442278,-4.248436315385379,19.827234,,,
4041878857813913088,267.59490423398074,-33.66276684571836,0.12912270818351707,17.292656,16.0573,,4842.6084
4041878857813913472,267.595446812156,-33.660107946741405,,20.208578,,,
4041878857813913600,267.5954942930536,-33.65947002679104,-1.8587170407724132,20.087025,,,
4041878857813913984,267.5959597467937,-33.66698983988281,-0.038125712991053315,19.705956,18.09578,,
4041878857813915392,267.5972011363469,-33.66728166404639,,20.092173,,,
5407781197710665472,149.4158020311075,-48.962427401093365,0.03283286553066213,20.7156,19.95423,,
5407781197716349696,149.41230750798965,-48.96881271000535,0.36995748798653566,14.186466,13.521822,17,
5407781197716351616,149.39843833376491,-48.95612501469819,0.4082866252218716,15.6456995,15.020739,,10418.623
5407781197716354304,149.41648439606166,-48.956927171399954,1.017338557131335,14.492804,13.832475,13,6617.715
5407781197716619136,149.41159680657776,-48.968488123575156,0.27172817083756096,19.29113,17.117224,,
5407781197716628608,149.41871918090357,-48.95969690500669,-0.05511012216585921,20.475601,19.527403,,
5407781197718155008,149.4118654043286,-48.9587451274708,0.10954204002217488,19.019968,18.332413,,
5407781227768534144,149.44046427777505,-48.96179098464653,0.3905338278101227,18.188818,17.473387,,4835.9746
5407781227768534272,149.4421266287001,-48.9629043552425,0.08594610674442826,19.57295,18.822245,,
5407781227768534400,149.44167129721052,-48.96399789406089,0.16238313367006132,19.18426,18.46354,,
5407781227768541952,149.4328564810916,-48.96064954633754,0.490397261797142,18.450298,17.662033,,4125.5635
5407781227768547328,149.42471076616292,-48.959330883744535,0.08429469007657965,19.903479,19.045256,,
5407781227768564608,149.43118659022664,-48.95676152351762,0.08530514491188956,19.271397,18.50916,,
5407781227768607232,149.43297143300776,-48.9538216378772,0.6697141274979479,19.161283,18.138943,,
4041796707908357760,266.1879949977496,-34.12918206676194,,20.412489,,,
4041796707908456448,266.18399839714726,-34.140759163474875,,20.334461,,,
4041796707908459520,266.1868051028355,-34.14040807594296,,20.465845,,,
4041796707908467584,266.18752398017267,-34.12837205582569,,20.363785,19.444874,,
4041796707908670976,266.1915767230899,-34.142003468717114,,20.74728,,,
4041796707908675840,266.18439558645207,-34.136138352081446,,20.654366,,,
4041796707908675968,266.19173482241865,-34.132940859803014,,20.400373,,,
4041796707908920192,266.19218208243956,-34.13335118448826,,,,,
4041796707908921216,266.1856008833678,-34.13215340497987,,20.515062,,,
4041796707908922496,266.18456446869965,-34.13410713204485,,20.328533,,,
4041796707908923520,266.18391107932996,-34.13749787715328,,20.632729,,,
4041796707909032320,266.1878817568172,-34.13893649036813,,20.445704,,,
4041796707965062016,266.1843770567983,-34.1312800431537,,20.46799,,,
4041796707965062528,266.1886708191536,-34.14456400500527,,20.662613,,,
4041796707965063680,266.18129439465037,-34.14067721953566,,20.39322,,,
4041796707965068288,266.188032851014,-34.14368211386649,,20.606174,,,
4041796707965070208,266.1860554517037,-34.14066620914568,,20.326292,,,
4041796707965071104,266.1854791848646,-34.141750295377555,,20.631882,,,
4041796707965071360,266.1851495654614,-34.13056471323545,,20.766495,,,
4041796707965074048,266.1827377097385,-34.1410145703478,,20.482918,,,
4041796707965088896,266.18518701359716,-34.14201719917092,,20.721153,,,
4041796707965089536,266.18842613765133,-34.14062626164773,,20.04506,,,
4041796707965102592,266.1907818055482,-34.13878634368894,,20.533558,,,
4041796707965106048,266.1854608509387,-34.14688205393184,,20.19955,,,
5328047431965660800,130.85096003168624,-50.1673228359709,0.39171866638342545,17.582207,16.70639,,5496.3774
5328047462019097600,130.81639206126854,-50.16211366613696,0.26010747633062875,12.087435,10.701197,14,3578.9392
5328047462020157696,130.82200781337417,-50.172372814688515,0.41331127753653674,17.957184,17.020239,,5024.2227
5328047462020166016,130.83550039793934,-50.16155466796378,0.22176639081764069,18.757687,17.83484,,4665.061
5328047462020166272,130.82688869109495,-50.16108572290448,0.4221150196437457,20.166546,18.999567,,
5328047466314361472,130.8153078928826,-50.16415321174683,-0.39288998486050813,20.141165,18.863363,,
5328047466314368768,130.81696290508745,-50.164982590628476,-0.2974291244166889,20.163612,19.064888,,
5328047466314389376,130.82441523521993,-50.16441661209897,-0.697565187600603,20.780693,19.868423,,
5328047466314390656,130.82960246605458,-50.156400444301624,-0.24085237566856052,20.158957,19.170727,,
5328047466314397952,130.82501937094,-50.1678496090992,-0.7732678436438508,20.1858,19.25784,,
5328047466314407680,130.82815336288184,-50.16852512970941,0.3016672387847747,19.899895,18.92588,,
5328047466314407808,130.8289277652292,-50.16727397730368,-0.23551988950166236,20.597023,19.082077,,
5328047466325377280,130.8266745345588,-50.154377847497585,0.8868229416838063,17.387722,16.543436,,4498.459
5328047466325384192,130.8280573432027,-50.16694758812962,0.6813406274557379,15.553831,14.851676,,5382.679
4041820965837853440,266.6777504806713,-33.79619289982369,0.030993621847531648,17.986605,16.647692,,9259.947
4041820965837873280,266.68585338662643,-33.78665929936491,,20.564106,,,
4041820965837889664,266.6822937888984,-33.78723705581014,,19.9885,,,
4041820965837912192,266.68367480375224,-33.78276981088611,-0.9762320625499609,19.685846,18.148317,,
4041820965837941120,266.67828963864383,-33.783045909282954,0.2975881542002479,19.728085,18.249865,,
4041820965838742528,266.6831143667253,-33.79146354304019,0.09877440581326638,20.21339,18.717997,,
4041820965838744576,266.67736128226244,-33.79339508394373,0.47379667547705023,19.644444,18.23361,,
4041820965838745472,266.67686440678585,-33.79202470191525,-0.2855857079632352,19.26766,17.705929,,
4041820965838745984,266.6784941675667,-33.788660565520374,,20.72766,,,
4041820965838746752,266.6746154315596,-33.79133655680596,,19.537643,17.571476,,
4041820965838747008,266.6758282236446,-33.79032106318428,-0.2888355466621932,20.435469,,,
4041820965838747136,266.6752857383716,-33.7907873185259,,21.001862,20.299166,,
4041820965839030272,266.6845073268619,-33.796417335858834,-0.6674683611685516,20.417206,19.105957,,
4041820965839030528,266.68703435911317,-33.79489546046183,0.4083802405692374,20.37079,19.297646,,
4041820965839030784,266.6886422259076,-33.79380146991075,-0.020200874451341798,20.62317,19.261715,,
4041820965839032576,266.68916368700155,-33.79216897860158,-1.6209528250274663,20.645678,19.880066,,
4041796810985606016,266.1696955891562,-34.144410847049805,-0.08857366269311914,15.908283,14.517839,,
3435539083033172992,96.28342492676467,30.5086095696724,0.8813374976472783,18.804583,17.707645,,3298.5906
3435539087328554880,96.29103783334999,30.511094191659325,0.28752498751457645,15.558151,15.135499,,7409.8457
3435539087328556416,96.28456948751226,30.511786338559638,0.10939616277295686,15.139665,14.6461315,,
3435539087328556928,96.28370858876352,30.511450989860986,-0.7809385065631127,19.72125,18.721407,,
3435539117392908288,96.29933406997887,30.505584776734615,0.23386525745799983,17.926226,17.148466,,4287.3413
3435539117392916608,96.30494055549134,30.514588035994652,0.4008147201049337,17.534407,16.933403,,5040.5337
3435539121686351744,96.30830367275443,30.508949045550462,1.4808718300423536,20.482828,19.674793,,
3435539121688293504,96.30353355386427,30.499180676056866,0.14725416395431934,18.07357,17.368229,,4577.5625
3435539151752663680,96.31636819815145,30.526309373572015,0.20714413676282215,18.448307,17.866354,,5163.963
3435539156048026112,96.30835535101768,30.51935468764307,0.28685669750304077,15.743982,15.208167,,6584.6465
3435539186112393600,96.29679911537535,30.509596548950995,0.26289042501737714,17.828384,17.15988,,4657.0825
3435539186112393728,96.29217384757833,30.513325384678037,0.23760266911327269,18.699888,18.087587,,4943.6714
3435539186112394752,96.30145118915361,30.516466480723,0.4083393576618717,15.338313,14.684064,,5184.9272
5328047771257801472,130.7647560456328,-50.174786596749705,0.14596256635317217,19.144762,18.191513,,
4041834366192724480,266.6087417541834,-33.6727352935307,,20.699268,,,
4041834366192724608,266.60921015618754,-33.67204131009459,,20.49102,,,
4041834366192727296,266.60477479254143,-33.67691521378524,,20.362982,,,
4041834366192728192,266.6151291489166,-33.66747166974198,0.07345737619248754,17.533737,16.226004,,4790.2896
4041834366192728448,266.61550595891174,-33.66710817075759,0.10296810676280593,18.376764,,,
4041834366192730112,266.6140849902015,-33.66812937558697,-5.380327196656509,20.035755,,,
4041834366192732032,266.6106963062091,-33.670660968191996,-0.08945680469818133,19.230513,18.161835,,
4041834366192739968,266.6036869598633,-33.67426672237794,,20.279192,,,
4041834366192740096,266.60497166921897,-33.67411260917274,1.9570811740765255,19.723997,17.962246,,
4041834366192741120,266.6135224765071,-33.66684245951959,0.28553473161579634,18.298803,17.172152,,4539.661
4041834366192742016,266.6067409322779,-33.67184663612968,,19.387802,,,
4041834366192743552,266.6127340987248,-33.66718628434366,-1.4157904003375128,19.893917,18.221895,,
4041834366192744448,266.6057427344822,-33.67222955933332,,20.65446,,,
4041834366192747264,266.6082633010986,-33.67036928223171,0.2930382749430433,16.733196,15.584802,,4778.4673
4041834366192753664,266.60875591819325,-33.66907624976742,0.053596165921649425,16.978704,15.596797,,
4041834366192754432,266.60573163789286,-33.670820146679944,,18.40547,,,
4041834366192768384,266.60748383189986,-33.66714328452345,,20.757807,,,
4041834366192771328,266.61021980559093,-33.665345468469106,0.09543637986609702,15.859389,14.564824,,
5328561522368247168,133.90281318887602,-47.95730670416812,0.14123729111724226,17.544115,16.59779,,
5328561522368248192,133.90468546317132,-47.95893290994624,0.4148860256937683,15.075844,13.956586,7,6094.4033
5328561522368248960,133.90826254625776,-47.95508525176513,-0.7427431130994324,20.107796,19.125488,,
5328561522368249344,133.90446879741953,-47.96220871032789,0.6002498145853277,11.015576,9.783228,6,
5328561522368251648,133.90920855216845,-47.95948250258681,0.10665395709531991,15.02142,13.75355,14,4696.908
5328561522368418432,133.9032587976969,-47.9618179253022,,20.447218,,,
5328561552423736832,133.946716559001,-47.977893561603054,0.27238876415313895,17.554193,16.560583,,
5328561552424745088,133.95099405927692,-47.99102049817802,0.05836210687891542,19.847654,18.390963,,
5328561552424745984,133.9458009263141,-47.991227679706526,0.09588750372433866,19.625706,18.578053,,
5328561552424765312,133.93924609868515,-47.98399646738217,0.2910882692283721,19.07288,18.009052,,
5328561552424771968,133.94540192584262,-47.98192709128441,0.31993531973193073,17.858948,16.794748,,8909.736
5328561552426202368,133.94638526004084,-47.97644692541719,-0.1363796528900632,18.15741,16.938301,,
5328561556720528512,133.94570494067872,-47.97570710403676,0.8543959163463322,19.680653,18.393087,,
5328561556720536064,133.94922659462185,-47.973188134718114,0.45562005762336033,20.348568,19.236786,,
5328561556720541568,133.94772640315682,-47.97982048177255,,21.18844,19.843246,,
4041847349828748544,267.2089784311325,-33.965577714522794,2.9311704568715085,19.019274,17.010937,,
4041847349828749568,267.2097499864396,-33.97451239766179,1.8779377437833722,20.21809,,,
4041847349828753792,267.2115309118777,-33.963281963110646,,20.092657,18.488646,,
4041847349828754816,267.2111343671857,-33.96208070047162,-0.40848095587442534,19.103306,17.522938,,
4041847349828757376,267.21260488608954,-33.973668792200705,0.19180637677804446,19.206228,,,
4041847349828761344,267.21425596313634,-33.9674509212498,-1.9512102466237298,19.925095,17.89107,,
4041847354076761856,267.2173505656206,-33.97225557546772,,19.806387,,,
4041847354076762624,267.21096132611586,-33.97645362280267,2.8868238135918016,19.481056,,,
4041847354076770304,267.20827164899896,-33.978689673259055,,19.635235,,,
4041847354076788224,267.20888271875566,-33.97601227965345,0.034354029674313835,15.392789,13.938393,,
4041847354076799232,267.21137417433613,-33.97234840178719,-1.2297485403132526,17.807714,,,
4041847354076800896,267.2150042118128,-33.969257904370686,-0.29699317632760214,18.455584,17.397835,,4311.0776
4041847354076817408,267.2070255174663,-33.9746344614185,,20.095144,,,
4041847354076827648,267.21547640872024,-33.96582915272211,0.2980855187873746,17.29145,16.079737,,4741.161
4041847354076837376,267.20242609918824,-33.973549108251866,0.0649179996682023,18.347975,16.681454,,
4041847354076843520,267.21360852641914,-33.96558611284776,-0.027304174874392875,18.687263,17.71998,,4258.0005
4041847422853015296,267.20738318659255,-33.95987729230635,,20.170252,,,
3434954937415838592,99.22987368733241,30.25924489051363,-0.028645265348045942,18.426373,17.80461,,4626.801
3434954967479617280,99.25724433510702,30.27237377980502,0.6642874800751098,19.336851,18.679043,,
3434955001840058368,99.27610688827478,30.267717003470434,0.1903419783214588,17.798267,17.187107,,4911.0786
3434955001840058496,99.26692069450614,30.267999553623046,-0.18536682011813996,19.256296,18.61961,,
